barangay,household_id,building_type,num_floors,roof_material,wall_material,housing_material,floor_area,num_bedrooms,tenure_status,date_construction,electricity,lighting_fuel,cooking_fuel,num_refrigerator,num_aircon,num_washing_machine,num_stove,num_radio,num_tv,num_stereo,num_landline,num_cellphone_keypad,num_cellphone_smart,num_tablet,num_computer,num_car,num_van,num_jeep,num_truck,num_motorcycle,num_ebike,num_tricycle,num_bicycle,num_pedicab,num_motorboat,num_nonmotorboat
Poblacion,POB-0115,4,1,2,1,1,104.52,5,1,1981-12,1,1,3,0,0,0,1,2,2,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1
Poblacion,POB-0116,9,1,1,5,2,139.61,2,3,2006-03,2,4,3,1,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Poblacion,POB-0117,5,1,1,5,4,92.24,2,4,2004-08,1,1,9,0,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2
Poblacion,POB-0118,1,1,1,4,6,78.85,4,5,2018-12,1,1,1,0,0,1,2,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Poblacion,POB-0119,4,1,5,4,4,124.78,4,1,2020-12,1,1,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Poblacion,POB-0120,9,1,1,3,2,114.07,2,3,2001-05,1,1,4,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0
Poblacion,POB-0121,9,1,2,4,1,87.71,5,3,1986-12,1,1,2,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,2,0,0,0
Poblacion,POB-0122,7,1,5,1,6,79.67,2,6,1989-03,1,1,2,1,0,0,1,2,2,0,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1
Poblacion,POB-0123,3,1,1,5,5,116.36,4,4,1986-10,1,1,4,0,0,1,2,2,2,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0
Poblacion,POB-0124,1,1,3,1,2,115.19,5,4,1996-12,1,1,6,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Pundaguitan,PUN-0001,9,1,4,1,5,104.84,3,6,2004-12,1,1,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pundaguitan,PUN-0002,6,1,1,1,6,42.55,4,2,2001-07,1,1,3,0,0,0,0,2,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Pundaguitan,PUN-0003,5,1,5,2,1,118.43,5,6,1983-10,1,1,2,1,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Pundaguitan,PUN-0004,8,1,1,3,2,87.07,5,2,2003-12,1,1,1,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1
Pundaguitan,PUN-0005,2,1,3,1,5,81.96,1,4,1996-07,2,3,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0
Pundaguitan,PUN-0006,2,1,1,3,5,81.23,2,7,2013-06,1,1,3,0,0,0,1,2,1,0,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,2
Pundaguitan,PUN-0007,2,1,2,5,4,43.6,5,7,2005-03,1,1,2,1,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Pundaguitan,PUN-0008,4,1,1,2,2,137.13,2,1,1986-10,1,1,9,1,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1
Pundaguitan,PUN-0009,8,1,6,2,5,143.35,3,1,1999-04,1,1,4,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0
Pundaguitan,PUN-0010,10,2,4,1,1,58.21,5,2,1992-06,1,1,1,0,0,1,1,2,1,0,0,3,2,0,0,0,1,0,0,2,0,0,0,0,0,2
Pundaguitan,PUN-0011,5,1,1,1,3,32.63,2,3,1985-05,1,1,1,1,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,0
Pundaguitan,PUN-0012,5,1,5,1,5,134.14,4,2,1995-10,1,1,1,0,0,0,2,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,2
Pundaguitan,PUN-0013,4,1,3,5,1,133.61,1,5,2008-05,1,1,5,1,1,0,2,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Pundaguitan,PUN-0014,7,2,4,5,5,40.51,1,2,2014-03,1,1,2,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Pundaguitan,PUN-0015,4,1,4,3,5,147.55,5,3,1994-11,1,1,2,1,0,0,1,2,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0
Pundaguitan,PUN-0016,4,1,3,5,3,101.21,2,5,1987-07,1,1,9,1,0,0,1,2,2,0,0,3,2,0,0,0,0,1,1,2,0,0,0,0,0,2
Pundaguitan,PUN-0017,6,1,3,3,1,43.75,4,5,2003-09,1,1,5,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2
Pundaguitan,PUN-0018,3,1,3,5,6,40.3,2,6,2016-01,1,1,1,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Pundaguitan,PUN-0019,7,1,3,3,3,115.44,5,7,1983-01,1,1,6,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0
Pundaguitan,PUN-0020,3,1,1,3,5,117.76,2,2,1987-03,1,1,1,0,0,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Pundaguitan,PUN-0021,7,1,1,4,4,128.77,1,7,2001-12,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pundaguitan,PUN-0022,4,2,3,1,6,125.9,5,1,1989-08,1,1,3,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
Pundaguitan,PUN-0023,1,1,6,4,3,63.79,4,7,2016-09,1,1,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Pundaguitan,PUN-0024,5,1,1,5,3,115.03,5,6,1986-06,1,1,3,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pundaguitan,PUN-0025,8,1,6,7,3,130.54,1,6,1987-12,1,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0
Pundaguitan,PUN-0026,8,1,1,2,5,54.09,1,4,2003-08,1,1,1,0,0,0,1,2,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Pundaguitan,PUN-0027,4,1,1,1,9,103.99,2,2,2018-11,1,1,9,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Pundaguitan,PUN-0028,6,1,1,5,2,47.72,1,1,2001-11,1,1,4,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
Pundaguitan,PUN-0029,5,1,2,3,9,94.48,5,3,2009-10,1,1,5,1,0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Pundaguitan,PUN-0030,7,1,1,2,5,65.94,4,3,1982-08,1,1,3,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
Pundaguitan,PUN-0031,1,1,6,5,5,117.53,4,5,2004-02,1,1,3,1,0,0,1,1,2,0,0,2,1,0,0,0,0,0,0,2,1,0,0,1,0,1
Pundaguitan,PUN-0032,1,1,1,3,4,110.14,4,6,2007-05,1,1,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2
Pundaguitan,PUN-0033,3,1,1,2,9,68.32,1,6,1994-01,1,1,6,1,0,0,2,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
Pundaguitan,PUN-0034,6,1,2,3,5,114.95,2,2,1986-09,1,1,6,0,0,1,1,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Pundaguitan,PUN-0035,6,1,3,4,1,62.55,2,6,2019-08,1,1,4,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pundaguitan,PUN-0036,8,1,7,3,9,71.91,4,7,2006-01,1,1,6,1,0,0,1,0,0,1,0,3,1,0,0,0,0,0,1,2,0,0,2,0,0,0
Pundaguitan,PUN-0037,2,1,3,5,2,74.1,1,6,2000-04,1,1,5,0,1,0,2,1,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Pundaguitan,PUN-0038,7,1,3,2,1,136.4,3,2,2018-04,1,1,6,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
Pundaguitan,PUN-0039,8,1,3,2,4,142.49,5,3,2016-11,1,1,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Pundaguitan,PUN-0040,1,1,1,2,6,114.97,5,6,1983-10,1,1,3,1,0,1,2,2,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,2
Pundaguitan,PUN-0041,5,1,3,5,4,138.61,1,4,1996-03,1,1,1,1,1,0,2,2,2,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1
Pundaguitan,PUN-0042,8,2,1,1,3,66.93,4,3,2002-10,1,1,5,1,0,0,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Pundaguitan,PUN-0043,8,1,3,3,4,122.0,3,7,1993-09,1,1,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0
Pundaguitan,PUN-0044,3,1,3,1,9,49.11,2,3,1995-10,1,1,4,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Pundaguitan,PUN-0045,1,1,2,4,5,47.03,3,3,2007-10,2,2,3,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1
Pundaguitan,PUN-0046,4,1,2,4,4,117.03,1,5,1988-04,1,1,4,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pundaguitan,PUN-0047,8,1,1,6,9,128.72,1,6,1996-05,1,1,6,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pundaguitan,PUN-0048,1,1,3,5,2,130.93,5,5,2002-04,1,1,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
Pundaguitan,PUN-0049,3,1,3,5,9,139.37,1,1,2001-04,1,1,9,0,0,0,1,2,0,1,0,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0
Pundaguitan,PUN-0050,2,1,2,5,1,94.15,4,4,1986-08,1,1,4,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Pundaguitan,PUN-0051,3,1,2,2,1,139.51,5,4,1987-01,1,1,5,1,0,0,0,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0
Pundaguitan,PUN-0052,3,1,6,3,4,111.97,2,1,2008-07,1,1,9,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
Pundaguitan,PUN-0053,5,1,3,1,1,72.03,5,2,2004-11,1,1,3,0,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0
Pundaguitan,PUN-0054,1,1,3,1,6,83.32,1,3,1991-04,1,1,6,1,0,1,2,1,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,0,1,1
Sergio Osmeña,SER-0001,1,1,2,2,2,107.74,3,2,1995-06,1,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Osmeña,SER-0002,1,1,1,2,9,111.16,1,7,2019-05,1,1,6,1,0,1,2,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2
Sergio Osmeña,SER-0003,5,1,6,4,2,46.11,4,6,1980-07,1,1,4,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Osmeña,SER-0004,6,1,2,2,1,119.32,4,1,1996-03,1,1,1,0,1,0,1,2,0,0,1,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0
Sergio Osmeña,SER-0005,5,1,2,5,9,132.53,5,1,1993-08,1,1,5,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1
Sergio Osmeña,SER-0006,7,1,2,2,3,119.74,3,4,2008-05,1,1,1,0,0,0,1,2,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
Sergio Osmeña,SER-0007,10,1,2,1,3,74.5,4,4,1995-07,1,1,3,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1
Sergio Osmeña,SER-0008,4,1,7,1,1,40.0,3,4,2011-10,1,1,1,1,0,0,2,1,1,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,1,0
Sergio Osmeña,SER-0009,4,1,1,1,1,31.98,4,4,2021-10,1,1,5,0,0,0,2,0,2,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1
Sergio Osmeña,SER-0010,1,1,6,4,9,41.9,5,6,1981-09,1,1,2,0,0,0,1,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1
Sergio Osmeña,SER-0011,4,1,2,3,9,104.21,2,6,2007-10,1,1,1,0,0,0,0,0,2,0,1,3,2,0,0,0,0,0,0,2,0,0,0,0,1,0
Sergio Osmeña,SER-0012,1,1,3,1,5,102.51,3,3,2010-05,1,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Sergio Osmeña,SER-0013,10,2,2,1,1,93.45,2,7,2000-05,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Sergio Osmeña,SER-0014,4,1,3,6,3,83.03,1,7,2014-10,1,1,3,1,1,0,2,2,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
Sergio Osmeña,SER-0015,5,1,5,1,5,85.52,1,2,2022-08,1,1,5,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0
Sergio Osmeña,SER-0016,1,1,5,3,4,84.35,4,6,1981-09,1,1,9,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
Sergio Osmeña,SER-0017,6,1,5,2,9,111.6,5,2,2004-10,1,1,3,1,0,0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0
Sergio Osmeña,SER-0018,10,1,3,1,1,142.31,1,6,2020-10,1,1,4,0,0,0,1,2,1,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Sergio Osmeña,SER-0019,2,1,4,4,1,110.77,1,4,2004-05,1,1,9,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Sergio Osmeña,SER-0020,3,1,2,5,1,39.72,4,1,2019-06,1,1,5,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Sergio Osmeña,SER-0021,1,1,3,1,2,74.39,3,6,2017-07,1,1,9,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0
Sergio Osmeña,SER-0022,5,1,3,1,9,66.4,2,2,2013-11,1,1,9,1,0,0,2,1,1,0,0,3,1,1,0,0,0,0,0,1,1,1,1,0,0,2
Sergio Osmeña,SER-0023,10,2,1,5,9,44.48,1,6,2022-12,1,1,4,0,0,0,2,0,2,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Sergio Osmeña,SER-0024,2,2,3,3,4,101.19,1,3,1982-12,1,1,5,0,1,0,2,1,1,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2
Sergio Osmeña,SER-0025,5,1,1,1,6,146.35,3,6,2021-07,1,1,3,1,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
Sergio Osmeña,SER-0026,1,1,2,2,3,93.63,5,3,1985-02,1,1,4,1,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sergio Osmeña,SER-0027,7,2,5,4,9,138.2,1,4,2016-06,1,1,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sergio Osmeña,SER-0028,2,1,3,3,1,127.3,2,2,2019-12,1,1,9,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Sergio Osmeña,SER-0029,8,1,2,1,2,84.04,4,7,1993-11,2,4,4,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
Sergio Osmeña,SER-0030,1,2,4,6,4,37.63,4,7,2010-10,1,1,5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sergio Osmeña,SER-0031,4,1,2,5,1,54.91,3,1,1997-06,1,1,2,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,2,0,0,0
Sergio Osmeña,SER-0032,10,2,1,5,2,113.62,1,5,1984-01,1,1,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sergio Osmeña,SER-0033,5,1,3,3,6,138.55,1,3,2024-07,1,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2
Sergio Osmeña,SER-0034,1,1,1,3,2,147.49,1,2,1983-09,1,1,3,1,1,0,1,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Sergio Osmeña,SER-0035,4,1,1,3,4,86.35,1,3,2023-04,1,1,4,0,0,0,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,2
Sergio Osmeña,SER-0036,2,1,1,5,9,34.62,1,1,1992-10,1,1,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Sergio Osmeña,SER-0037,7,1,3,4,9,122.59,3,4,1983-01,1,1,2,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sergio Osmeña,SER-0038,2,1,6,3,6,112.27,3,2,1989-07,2,3,9,0,1,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
Sergio Osmeña,SER-0039,4,2,5,1,5,149.03,1,7,1981-02,1,1,5,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,1
Sergio Osmeña,SER-0040,9,1,1,4,9,104.28,1,3,2000-07,1,1,1,1,0,1,1,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
Sergio Osmeña,SER-0041,2,1,1,1,9,143.63,5,4,2022-10,1,1,5,0,0,0,2,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Sergio Osmeña,SER-0042,3,1,1,4,4,99.38,3,5,1991-11,1,1,4,0,0,1,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0
Sergio Osmeña,SER-0043,5,1,5,1,2,43.71,3,1,1994-04,1,1,2,1,0,0,1,2,2,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0
Surop,SUR-0001,10,1,2,4,1,56.78,1,2,2020-08,1,1,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Surop,SUR-0002,5,1,1,3,5,69.08,1,1,2021-10,1,1,5,1,0,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Surop,SUR-0003,2,1,7,1,6,138.25,3,3,2001-10,1,1,5,0,1,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2
Surop,SUR-0004,9,1,1,6,4,134.76,3,3,2007-05,1,1,2,1,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1
Surop,SUR-0005,1,2,2,2,4,105.24,2,6,1996-06,1,1,5,1,0,1,0,2,2,1,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,2
Surop,SUR-0006,9,1,3,5,5,139.48,5,7,1980-07,1,1,1,1,0,0,2,0,1,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0
Surop,SUR-0007,9,1,1,2,1,36.35,2,3,2001-03,1,1,5,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0
Surop,SUR-0008,2,1,2,2,1,73.81,4,1,2015-08,1,1,4,0,1,0,2,1,1,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1
Surop,SUR-0009,2,1,1,1,3,106.44,5,4,1999-11,1,1,3,1,0,0,2,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Surop,SUR-0010,5,1,2,2,9,120.05,3,5,1995-03,2,2,4,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Surop,SUR-0011,2,1,5,3,9,40.53,3,6,2004-02,1,1,2,0,1,0,2,1,0,0,1,2,1,1,0,0,0,0,0,2,1,0,2,0,0,2
Surop,SUR-0012,4,1,1,2,5,137.1,3,2,1992-06,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Surop,SUR-0013,10,2,1,3,4,59.97,2,3,2001-04,1,1,4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0
Surop,SUR-0014,9,1,2,1,2,41.91,5,1,2018-06,1,1,9,1,0,0,1,1,2,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0
Surop,SUR-0015,8,2,3,4,2,74.03,4,5,1988-01,1,1,6,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Surop,SUR-0016,4,1,1,5,4,120.65,2,3,1998-12,1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Surop,SUR-0017,4,1,5,1,9,104.66,1,4,1992-02,1,1,3,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Surop,SUR-0018,6,1,3,1,6,77.85,3,6,2021-12,1,1,9,1,0,0,1,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Surop,SUR-0019,7,1,2,3,6,66.17,4,1,1998-02,1,1,2,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Surop,SUR-0020,2,1,1,1,4,77.64,3,1,2013-03,1,1,2,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1
Surop,SUR-0021,2,2,2,2,2,149.6,4,3,2009-03,1,1,4,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
Surop,SUR-0022,6,2,1,5,6,98.48,2,1,2017-03,1,1,6,0,0,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Surop,SUR-0023,1,1,3,4,1,79.88,1,6,1994-10,2,5,4,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Surop,SUR-0024,10,2,2,3,2,61.02,4,4,1983-06,1,1,3,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Surop,SUR-0025,8,1,2,3,2,114.6,3,7,2021-08,1,1,4,0,0,0,2,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0
Surop,SUR-0026,2,1,1,7,5,140.55,3,5,1980-09,1,1,3,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Surop,SUR-0027,3,1,1,1,4,104.03,3,6,2011-08,1,1,3,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
Surop,SUR-0028,7,1,1,2,2,54.37,2,3,2022-11,1,1,3,0,0,0,1,0,2,0,1,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0
Surop,SUR-0029,1,1,2,2,4,108.94,2,6,2019-10,1,1,1,1,1,0,1,2,0,1,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0
Surop,SUR-0030,3,1,5,5,9,94.32,1,7,2003-11,2,4,1,1,0,0,2,2,1,0,0,3,2,0,1,0,0,0,0,0,0,0,2,0,0,0
Surop,SUR-0031,6,1,3,1,2,49.9,4,7,1993-07,1,1,9,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,2
Surop,SUR-0032,8,2,3,2,1,51.24,1,2,2023-04,1,1,9,0,0,1,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Surop,SUR-0033,2,1,6,7,1,46.67,2,1,1989-12,1,1,6,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surop,SUR-0034,1,1,6,4,4,103.86,3,1,1994-02,1,1,9,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Surop,SUR-0035,10,1,1,3,3,53.63,2,6,1986-01,1,1,9,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,2
Surop,SUR-0036,7,1,5,1,9,55.9,4,4,1980-09,1,1,5,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Surop,SUR-0037,1,1,2,2,3,84.91,1,5,1990-02,1,1,9,0,0,0,1,2,0,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Surop,SUR-0038,5,1,1,1,5,62.28,2,4,1995-06,1,1,2,1,0,1,2,2,2,0,0,3,0,0,0,0,1,0,0,2,0,0,2,0,0,0
Surop,SUR-0039,9,1,1,3,9,110.67,4,7,1980-01,1,1,2,1,0,0,2,0,0,0,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0
Surop,SUR-0040,4,1,3,7,2,101.02,4,1,2008-06,1,1,3,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Surop,SUR-0041,8,2,4,3,5,121.43,2,4,2020-07,1,1,6,1,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0
Surop,SUR-0042,5,1,2,5,1,71.82,1,4,2012-08,1,1,4,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
Surop,SUR-0043,3,1,6,4,6,134.97,2,2,2020-10,1,1,4,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Surop,SUR-0044,4,1,6,2,3,117.98,4,5,2014-09,1,1,5,0,0,1,1,0,2,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Surop,SUR-0045,3,1,5,4,5,48.45,2,7,2024-06,1,1,2,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,2,0,0,0
Surop,SUR-0046,2,2,5,4,9,109.69,3,3,2023-01,2,9,9,0,0,1,2,2,0,1,0,1,1,0,0,1,0,0,0,2,0,1,0,0,0,0
Surop,SUR-0047,1,1,2,5,1,30.39,3,5,2002-12,1,1,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Surop,SUR-0048,3,1,1,1,4,125.54,3,6,1992-11,1,1,1,1,0,0,2,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
