barangay,household_id,member_id,attended_school,school_attending,current_grade_year,reason_not_attending,tvet_graduate,tvet_student,skills_training
Don Aurelio Chicote,DON-0023,DON-0023-5,1,1,10000108,,2,2,
Don Aurelio Chicote,DON-0023,DON-0023-6,2,1,21400105,02,1,1,
Don Aurelio Chicote,DON-0024,DON-0024-1,2,3,21400203,18,2,1,
Don Aurelio Chicote,DON-0024,DON-0024-2,2,1,60000004,15,1,2,
Don Aurelio Chicote,DON-0024,DON-0024-3,2,2,11000202,13,,,
Don Aurelio Chicote,DON-0025,DON-0025-1,2,3,10000108,14,,,
Don Aurelio Chicote,DON-0025,DON-0025-2,2,2,21400202,06,2,2,
Don Aurelio Chicote,DON-0025,DON-0025-3,2,3,02100000,07,2,2,Coconut Processing
Don Aurelio Chicote,DON-0025,DON-0025-4,1,1,11000301,,1,2,
Don Aurelio Chicote,DON-0025,DON-0025-5,1,1,20400105,,,,
Don Aurelio Chicote,DON-0025,DON-0025-6,2,3,30400109,15,1,2,
Don Aurelio Chicote,DON-0026,DON-0026-1,2,3,60000001,16,1,1,
Don Aurelio Chicote,DON-0026,DON-0026-2,1,3,11000102,,1,1,
Don Aurelio Chicote,DON-0026,DON-0026-3,2,3,20400102,99,1,2,
Don Aurelio Chicote,DON-0026,DON-0026-4,2,3,11000301,17,1,2,
Don Aurelio Chicote,DON-0026,DON-0026-5,2,1,60000001,07,2,1,
Don Aurelio Chicote,DON-0027,DON-0027-1,2,1,30400106,09,2,2,
Don Aurelio Chicote,DON-0027,DON-0027-2,2,2,80000010,16,2,1,
Don Aurelio Chicote,DON-0027,DON-0027-3,1,3,60000001,,2,1,
Don Aurelio Chicote,DON-0027,DON-0027-4,2,2,11000301,03,2,2,
Don Aurelio Chicote,DON-0028,DON-0028-1,1,3,21400201,,,,
Don Aurelio Chicote,DON-0029,DON-0029-1,2,2,50000003,11,1,2,Electrical Installation
Don Aurelio Chicote,DON-0029,DON-0029-2,1,3,50000002,,,,
Don Aurelio Chicote,DON-0030,DON-0030-1,2,2,60000003,11,,,
Don Aurelio Chicote,DON-0031,DON-0031-1,,,,,,,
Don Aurelio Chicote,DON-0032,DON-0032-1,1,2,30500007,,2,1,
Don Aurelio Chicote,DON-0032,DON-0032-2,1,3,30500009,,,,
Don Aurelio Chicote,DON-0033,DON-0033-1,1,2,30400206,,2,2,
Don Aurelio Chicote,DON-0033,DON-0033-2,2,3,30400109,16,2,1,
Don Aurelio Chicote,DON-0033,DON-0033-3,,,,,,,
Don Aurelio Chicote,DON-0034,DON-0034-1,1,3,10000104,,2,2,
Don Aurelio Chicote,DON-0035,DON-0035-1,1,3,60000002,,,,
Don Aurelio Chicote,DON-0035,DON-0035-2,2,2,10000103,03,2,1,
Don Aurelio Chicote,DON-0035,DON-0035-3,2,3,11000202,07,1,1,
Don Aurelio Chicote,DON-0035,DON-0035-4,2,2,11000202,13,2,1,
Don Aurelio Chicote,DON-0035,DON-0035-5,1,2,21400302,,1,1,
Don Aurelio Chicote,DON-0036,DON-0036-1,2,3,10000108,05,1,2,
Don Aurelio Chicote,DON-0036,DON-0036-2,1,1,30400108,,1,1,
Don Aurelio Chicote,DON-0036,DON-0036-3,2,3,30400204,17,,,
Don Aurelio Chicote,DON-0036,DON-0036-4,1,1,30400303,,2,2,
Don Aurelio Chicote,DON-0036,DON-0036-5,,,,,,,
Don Aurelio Chicote,DON-0037,DON-0037-1,2,3,11000102,18,,,
Don Aurelio Chicote,DON-0038,DON-0038-1,1,1,30500008,,2,2,Dressmaking
Don Aurelio Chicote,DON-0038,DON-0038-2,,,,,,,
Don Aurelio Chicote,DON-0038,DON-0038-3,1,3,60000003,,1,1,
Don Aurelio Chicote,DON-0038,DON-0038-4,1,1,30500008,,1,1,
Don Aurelio Chicote,DON-0038,DON-0038-5,1,1,10000103,,2,2,
Don Aurelio Chicote,DON-0039,DON-0039-1,2,2,10000108,04,2,1,
Don Aurelio Chicote,DON-0039,DON-0039-2,1,2,21400105,,2,2,
Don Aurelio Chicote,DON-0039,DON-0039-3,2,1,21400101,01,2,1,
Don Aurelio Chicote,DON-0039,DON-0039-4,2,3,11000201,10,2,2,
Don Aurelio Chicote,DON-0039,DON-0039-5,1,3,60000006,,,,
Don Aurelio Chicote,DON-0039,DON-0039-6,2,2,30500008,08,1,2,
Don Aurelio Chicote,DON-0040,DON-0040-1,1,3,11000202,,1,1,
Don Aurelio Chicote,DON-0040,DON-0040-2,2,1,20400105,12,2,1,
Don Aurelio Chicote,DON-0040,DON-0040-3,1,3,20400105,,2,1,
Don Aurelio Chicote,DON-0040,DON-0040-4,1,3,30400111,,,,
Don Aurelio Chicote,DON-0041,DON-0041-1,2,2,20400102,10,,,
Don Aurelio Chicote,DON-0041,DON-0041-2,1,3,11000201,,,,
Don Aurelio Chicote,DON-0041,DON-0041-3,1,3,20400103,,2,2,
Don Aurelio Chicote,DON-0042,DON-0042-1,1,2,21400203,,,,
Don Aurelio Chicote,DON-0042,DON-0042-2,2,1,20400105,15,2,2,
Don Aurelio Chicote,DON-0042,DON-0042-3,2,1,21400201,08,2,1,
Don Aurelio Chicote,DON-0043,DON-0043-1,2,2,30400107,02,1,1,
Don Aurelio Chicote,DON-0043,DON-0043-2,2,1,21400203,15,2,2,
Don Aurelio Chicote,DON-0043,DON-0043-3,2,2,10000107,16,,,
Don Aurelio Chicote,DON-0043,DON-0043-4,2,3,11000104,16,1,2,
Don Aurelio Chicote,DON-0044,DON-0044-1,2,3,11000108,10,,,
Don Aurelio Chicote,DON-0045,DON-0045-1,1,2,20400103,,2,1,Driving
Don Aurelio Chicote,DON-0045,DON-0045-2,1,2,11000101,,2,1,
Don Aurelio Chicote,DON-0045,DON-0045-3,,,,,,,
Don Aurelio Chicote,DON-0045,DON-0045-4,2,2,30400205,09,1,1,Food Processing
Don Aurelio Chicote,DON-0045,DON-0045-5,1,2,40000001,,1,2,Coconut Processing
Don Aurelio Chicote,DON-0046,DON-0046-1,1,2,30400206,,1,1,Vegetable Growing
Don Aurelio Chicote,DON-0046,DON-0046-2,2,1,10000107,11,2,1,
Don Aurelio Chicote,DON-0046,DON-0046-3,2,1,21400105,09,2,2,
Don Aurelio Chicote,DON-0046,DON-0046-4,2,1,40000001,16,2,2,Beauty Care
Don Aurelio Chicote,DON-0046,DON-0046-5,1,2,21400101,,2,2,Livestock Raising
Don Aurelio Chicote,DON-0047,DON-0047-1,1,1,60000006,,2,2,
Don Aurelio Chicote,DON-0047,DON-0047-2,1,1,60000004,,,,
Don Aurelio Chicote,DON-0047,DON-0047-3,1,3,21400301,,1,2,
Don Aurelio Chicote,DON-0047,DON-0047-4,1,1,21400101,,,,
Don Aurelio Chicote,DON-0047,DON-0047-5,2,2,30500010,09,,,
Don Aurelio Chicote,DON-0047,DON-0047-6,,,,,,,
Don Aurelio Chicote,DON-0048,DON-0048-1,1,2,10000103,,2,1,
Don Aurelio Chicote,DON-0048,DON-0048-2,2,3,10000107,12,,,
Don Aurelio Chicote,DON-0048,DON-0048-3,2,3,30400205,02,,,
Don Aurelio Chicote,DON-0048,DON-0048-4,2,3,30500006,12,1,1,Boat Operation
Don Aurelio Chicote,DON-0049,DON-0049-1,1,3,30500011,,1,1,
Don Aurelio Chicote,DON-0049,DON-0049-2,2,1,11000102,11,,,
Don Aurelio Chicote,DON-0050,DON-0050-1,1,1,10000103,,1,2,
Don Aurelio Chicote,DON-0050,DON-0050-2,1,3,21400301,,1,2,Agricultural Training
Don Aurelio Chicote,DON-0050,DON-0050-3,2,1,30400106,02,2,1,
Don Aurelio Chicote,DON-0051,DON-0051-1,,,,,,,
Don Aurelio Chicote,DON-0051,DON-0051-2,,,,,,,
Don Aurelio Chicote,DON-0051,DON-0051-3,,,,,,,
Don Aurelio Chicote,DON-0051,DON-0051-4,2,1,20400102,08,2,2,
Don Aurelio Chicote,DON-0051,DON-0051-5,2,3,80000010,99,1,2,
Don Aurelio Chicote,DON-0051,DON-0051-6,,,,,,,
Don Aurelio Chicote,DON-0052,DON-0052-1,1,2,30400201,,2,2,HVAC Servicing
Don Aurelio Chicote,DON-0052,DON-0052-2,2,1,20400105,10,,,
Don Aurelio Chicote,DON-0053,DON-0053-1,2,2,30400110,08,,,
Don Aurelio Chicote,DON-0053,DON-0053-2,2,2,20400105,14,1,1,
Don Aurelio Chicote,DON-0054,DON-0054-1,1,2,30400201,,,,
Don Aurelio Chicote,DON-0054,DON-0054-2,2,1,02000000,02,2,2,Boat Operation
Don Aurelio Chicote,DON-0054,DON-0054-3,1,2,10000101,,,,
Don Aurelio Chicote,DON-0055,DON-0055-1,1,3,60000002,,,,
Don Aurelio Chicote,DON-0055,DON-0055-2,1,2,30400204,,2,1,
Don Aurelio Chicote,DON-0055,DON-0055-3,2,2,40000001,99,1,1,
Don Aurelio Chicote,DON-0055,DON-0055-4,1,2,60000004,,,,
Don Aurelio Chicote,DON-0055,DON-0055-5,2,2,60000006,10,1,1,
Don Aurelio Chicote,DON-0056,DON-0056-1,1,3,40000003,,2,1,HVAC Servicing
Don Aurelio Chicote,DON-0056,DON-0056-2,2,2,30400301,08,1,2,
Don Aurelio Chicote,DON-0056,DON-0056-3,2,2,21400202,07,2,2,
Don Aurelio Chicote,DON-0056,DON-0056-4,1,3,11000102,,2,2,
Don Aurelio Chicote,DON-0056,DON-0056-5,2,1,11000102,12,1,2,
Don Aurelio Chicote,DON-0056,DON-0056-6,1,2,30400106,,1,1,
Don Aurelio Chicote,DON-0057,DON-0057-1,2,3,21400302,08,1,1,
Don Aurelio Chicote,DON-0057,DON-0057-2,2,1,11000104,15,1,2,
Don Aurelio Chicote,DON-0057,DON-0057-3,1,3,60000004,,1,2,
Don Aurelio Chicote,DON-0057,DON-0057-4,1,3,20400103,,1,2,Housekeeping
Don Aurelio Chicote,DON-0057,DON-0057-5,1,2,10000102,,,,
Don Aurelio Chicote,DON-0057,DON-0057-6,1,3,10000108,,2,1,
Don Aurelio Chicote,DON-0058,DON-0058-1,,,,,,,
Don Aurelio Chicote,DON-0058,DON-0058-2,1,1,21400302,,,,
Don Aurelio Chicote,DON-0058,DON-0058-3,2,2,21400103,04,1,2,
Don Aurelio Chicote,DON-0058,DON-0058-4,2,3,10000103,14,,,
Don Aurelio Chicote,DON-0059,DON-0059-1,1,2,21400105,,2,2,
Don Aurelio Chicote,DON-0059,DON-0059-2,1,1,11000202,,,,
Don Aurelio Chicote,DON-0059,DON-0059-3,2,2,30400106,10,1,2,
Don Aurelio Chicote,DON-0059,DON-0059-4,1,3,60000003,,1,2,
Don Aurelio Chicote,DON-0059,DON-0059-5,1,2,02000000,,2,2,
Don Aurelio Chicote,DON-0059,DON-0059-6,,,,,,,
Don Aurelio Chicote,DON-0060,DON-0060-1,1,2,40000001,,,,
Don Aurelio Chicote,DON-0060,DON-0060-2,2,2,10000102,03,1,2,
Don Aurelio Chicote,DON-0060,DON-0060-3,2,3,30400111,13,1,1,
Don Aurelio Chicote,DON-0061,DON-0061-1,2,2,21400302,14,2,2,
Don Aurelio Chicote,DON-0061,DON-0061-2,1,1,60000001,,,,
Lavigan,LAV-0001,LAV-0001-1,1,3,70000010,,1,1,
Lavigan,LAV-0002,LAV-0002-1,1,1,11000301,,1,2,
Lavigan,LAV-0002,LAV-0002-2,,,,,,,
Lavigan,LAV-0002,LAV-0002-3,,,,,,,
Lavigan,LAV-0002,LAV-0002-4,1,1,11000108,,,,
Lavigan,LAV-0002,LAV-0002-5,2,3,20400102,18,1,1,
Lavigan,LAV-0003,LAV-0003-1,1,3,30400108,,1,1,
Lavigan,LAV-0003,LAV-0003-2,1,2,30400109,,1,2,
Lavigan,LAV-0003,LAV-0003-3,2,2,40000002,13,1,2,
Lavigan,LAV-0003,LAV-0003-4,2,2,10000108,03,2,2,
Lavigan,LAV-0004,LAV-0004-1,1,3,11000201,,,,
Lavigan,LAV-0004,LAV-0004-2,1,2,50000002,,1,1,
Lavigan,LAV-0004,LAV-0004-3,2,3,70000010,16,1,2,
Lavigan,LAV-0005,LAV-0005-1,2,2,30500006,11,2,2,
Lavigan,LAV-0005,LAV-0005-2,2,2,11000203,03,1,1,
Lavigan,LAV-0006,LAV-0006-1,1,1,01000000,,,,
Lavigan,LAV-0006,LAV-0006-2,1,2,10000107,,2,1,
Lavigan,LAV-0006,LAV-0006-3,2,2,30400108,11,,,
Lavigan,LAV-0006,LAV-0006-4,2,2,20400102,06,2,2,
Lavigan,LAV-0007,LAV-0007-1,2,2,11000202,15,,,
Lavigan,LAV-0007,LAV-0007-2,2,2,11000102,08,1,2,Rice Farming
Lavigan,LAV-0007,LAV-0007-3,1,1,21400101,,2,1,
Lavigan,LAV-0007,LAV-0007-4,1,1,30400204,,,,
Lavigan,LAV-0007,LAV-0007-5,2,2,40000002,13,,,
Lavigan,LAV-0007,LAV-0007-6,2,1,11000101,99,2,1,
Lavigan,LAV-0008,LAV-0008-1,1,1,11000108,,1,1,
Lavigan,LAV-0008,LAV-0008-2,1,3,50000001,,2,2,
Lavigan,LAV-0009,LAV-0009-1,1,1,40000001,,2,2,
Lavigan,LAV-0009,LAV-0009-2,2,1,30400201,18,,,
Lavigan,LAV-0010,LAV-0010-1,2,3,80000010,05,2,2,Livestock Raising
Lavigan,LAV-0010,LAV-0010-2,2,1,02000000,11,1,2,
Lavigan,LAV-0010,LAV-0010-3,1,1,30400205,,1,1,
Lavigan,LAV-0010,LAV-0010-4,2,3,10000108,08,2,2,
Lavigan,LAV-0010,LAV-0010-5,1,2,10000107,,,,
Lavigan,LAV-0010,LAV-0010-6,1,1,60000003,,2,2,
Lavigan,LAV-0011,LAV-0011-1,1,2,21400102,,2,2,
Lavigan,LAV-0011,LAV-0011-2,2,3,30500008,09,,,
Lavigan,LAV-0011,LAV-0011-3,2,3,21400105,07,1,1,
Lavigan,LAV-0011,LAV-0011-4,2,2,30400107,04,2,1,
Lavigan,LAV-0012,LAV-0012-1,,,,,,,
Lavigan,LAV-0012,LAV-0012-2,1,1,40000002,,2,2,
Lavigan,LAV-0012,LAV-0012-3,1,3,30400206,,2,1,
Lavigan,LAV-0012,LAV-0012-4,1,1,10000107,,,,
Lavigan,LAV-0013,LAV-0013-1,1,1,60000005,,2,1,Net Making
Lavigan,LAV-0013,LAV-0013-2,2,1,21400101,12,2,2,
Lavigan,LAV-0013,LAV-0013-3,1,3,20400102,,1,2,
Lavigan,LAV-0013,LAV-0013-4,2,1,21400301,16,1,2,
Lavigan,LAV-0014,LAV-0014-1,2,3,80000010,07,2,2,Agricultural Training
Lavigan,LAV-0015,LAV-0015-1,1,1,20400105,,1,1,Net Making
Lavigan,LAV-0015,LAV-0015-2,1,2,60000006,,,,
Lavigan,LAV-0015,LAV-0015-3,2,2,02100000,17,1,1,
Lavigan,LAV-0015,LAV-0015-4,2,3,30400203,18,2,1,
Lavigan,LAV-0015,LAV-0015-5,2,1,60000003,18,1,1,
Lavigan,LAV-0016,LAV-0016-1,1,2,21400202,,2,1,
Lavigan,LAV-0016,LAV-0016-2,2,3,30400201,15,1,1,
Lavigan,LAV-0016,LAV-0016-3,2,2,30400208,08,1,2,
Lavigan,LAV-0016,LAV-0016-4,2,2,21400101,08,1,2,Tailoring
Lavigan,LAV-0017,LAV-0017-1,1,1,40000001,,,,
Lavigan,LAV-0017,LAV-0017-2,1,3,11000104,,,,
Lavigan,LAV-0017,LAV-0017-3,1,1,00000000,,2,1,
Lavigan,LAV-0018,LAV-0018-1,,,,,,,
Lavigan,LAV-0018,LAV-0018-2,2,2,02000000,06,2,2,
Lavigan,LAV-0018,LAV-0018-3,1,2,30400201,,1,2,
Lavigan,LAV-0018,LAV-0018-4,2,3,70000010,17,2,1,
Lavigan,LAV-0018,LAV-0018-5,2,1,11000102,16,1,1,
Lavigan,LAV-0018,LAV-0018-6,2,3,30500007,99,2,1,
Lavigan,LAV-0019,LAV-0019-1,1,1,11000108,,1,2,
Lavigan,LAV-0019,LAV-0019-2,1,2,30400303,,1,1,
Lavigan,LAV-0019,LAV-0019-3,2,3,11000105,14,2,2,
Lavigan,LAV-0020,LAV-0020-1,2,3,30400107,18,,,
Lavigan,LAV-0020,LAV-0020-2,2,1,30400301,07,1,2,
Lavigan,LAV-0021,LAV-0021-1,1,3,11000201,,1,2,Cookery
Lavigan,LAV-0021,LAV-0021-2,1,3,02000000,,1,1,
Lavigan,LAV-0021,LAV-0021-3,2,2,21400102,17,1,1,
Lavigan,LAV-0021,LAV-0021-4,1,2,11000102,,1,2,
Lavigan,LAV-0022,LAV-0022-1,2,1,21400102,05,,,
Lavigan,LAV-0022,LAV-0022-2,2,1,10000103,14,,,
Lavigan,LAV-0022,LAV-0022-3,2,2,40000003,13,1,2,Electrical Installation
Lavigan,LAV-0022,LAV-0022-4,1,1,60000001,,2,1,
Lavigan,LAV-0022,LAV-0022-5,1,2,30400107,,1,1,
Lavigan,LAV-0022,LAV-0022-6,1,1,02000000,,1,2,
Lavigan,LAV-0023,LAV-0023-1,1,2,30400201,,1,1,
Lavigan,LAV-0024,LAV-0024-1,1,1,50000002,,1,2,
Lavigan,LAV-0024,LAV-0024-2,2,2,50000001,03,1,2,Computer Literacy
Lavigan,LAV-0024,LAV-0024-3,2,3,21400105,15,2,2,
Lavigan,LAV-0024,LAV-0024-4,1,2,21400105,,1,1,
Lavigan,LAV-0024,LAV-0024-5,1,1,21400103,,1,2,
Lavigan,LAV-0025,LAV-0025-1,2,1,30400208,16,1,2,
Lavigan,LAV-0025,LAV-0025-2,2,2,11000301,17,2,1,
Lavigan,LAV-0026,LAV-0026-1,1,1,60000001,,1,1,
Lavigan,LAV-0026,LAV-0026-2,,,,,,,
Lavigan,LAV-0026,LAV-0026-3,2,2,21400202,03,1,2,
Lavigan,LAV-0027,LAV-0027-1,,,,,,,
Lavigan,LAV-0027,LAV-0027-2,1,2,11000102,,,,
Lavigan,LAV-0028,LAV-0028-1,2,2,50000002,14,1,1,
Lavigan,LAV-0028,LAV-0028-2,2,3,01000000,07,2,2,
Lavigan,LAV-0029,LAV-0029-1,2,2,30400108,08,1,1,
Lavigan,LAV-0029,LAV-0029-2,2,3,30400207,03,,,
Lavigan,LAV-0029,LAV-0029-3,1,3,11000201,,2,2,
Lavigan,LAV-0029,LAV-0029-4,2,2,11000101,01,1,2,
Lavigan,LAV-0030,LAV-0030-1,1,2,02100000,,2,2,
Lavigan,LAV-0030,LAV-0030-2,2,2,10000103,07,1,1,
Lavigan,LAV-0030,LAV-0030-3,2,2,60000005,15,1,2,
Lavigan,LAV-0030,LAV-0030-4,2,1,60000006,08,1,2,
Lavigan,LAV-0030,LAV-0030-5,2,3,10000101,11,1,1,
Lavigan,LAV-0031,LAV-0031-1,1,3,10000105,,1,2,Agricultural Training
Lavigan,LAV-0031,LAV-0031-2,1,2,30400111,,,,
Lavigan,LAV-0032,LAV-0032-1,1,1,30400109,,,,
Lavigan,LAV-0032,LAV-0032-2,1,1,30400110,,1,2,Rice Farming
Lavigan,LAV-0032,LAV-0032-3,2,3,02100000,09,1,1,
Lavigan,LAV-0032,LAV-0032-4,2,1,30400111,03,,,
Lavigan,LAV-0032,LAV-0032-5,2,2,01000000,10,2,2,
Lavigan,LAV-0033,LAV-0033-1,1,2,30500007,,,,
Lavigan,LAV-0033,LAV-0033-2,1,1,10000104,,1,1,
Lavigan,LAV-0033,LAV-0033-3,2,3,40000002,99,1,2,
Lavigan,LAV-0033,LAV-0033-4,2,1,21400302,15,1,1,Dressmaking
Lavigan,LAV-0033,LAV-0033-5,2,1,30400109,08,1,1,
Lavigan,LAV-0033,LAV-0033-6,1,3,30400106,,1,2,
Lavigan,LAV-0034,LAV-0034-1,2,3,80000010,04,2,1,
Lavigan,LAV-0034,LAV-0034-2,2,1,40000003,14,1,1,
Lavigan,LAV-0034,LAV-0034-3,2,3,11000201,02,1,2,
Lavigan,LAV-0034,LAV-0034-4,1,3,11000108,,1,1,
Lavigan,LAV-0035,LAV-0035-1,2,3,11000301,13,,,
Lavigan,LAV-0035,LAV-0035-2,1,3,60000003,,2,2,
Lavigan,LAV-0036,LAV-0036-1,2,3,40000001,17,2,1,
Lavigan,LAV-0037,LAV-0037-1,2,3,00000000,10,1,2,
Lavigan,LAV-0038,LAV-0038-1,2,1,30500007,99,,,
Lavigan,LAV-0038,LAV-0038-2,2,3,30400111,15,1,2,
Lavigan,LAV-0038,LAV-0038-3,1,2,40000001,,2,2,
Lavigan,LAV-0039,LAV-0039-1,2,3,60000001,15,,,
Lavigan,LAV-0039,LAV-0039-2,2,3,10000105,14,1,1,Aquaculture
Lavigan,LAV-0039,LAV-0039-3,1,2,60000003,,1,2,
Lavigan,LAV-0039,LAV-0039-4,,,,,,,
Lavigan,LAV-0040,LAV-0040-1,1,3,30400206,,2,1,
Lavigan,LAV-0040,LAV-0040-2,1,2,10000103,,2,1,
Lavigan,LAV-0040,LAV-0040-3,2,1,21400102,10,2,2,
Lavigan,LAV-0041,LAV-0041-1,1,2,60000005,,1,2,
Lavigan,LAV-0041,LAV-0041-2,1,2,10000106,,2,2,Vegetable Growing
Lavigan,LAV-0041,LAV-0041-3,1,2,21400201,,2,1,
Lavigan,LAV-0041,LAV-0041-4,1,1,11000104,,2,2,
Lavigan,LAV-0042,LAV-0042-1,2,3,30500006,03,1,2,
Lavigan,LAV-0042,LAV-0042-2,2,3,60000002,08,,,
Lavigan,LAV-0043,LAV-0043-1,1,3,50000003,,2,2,
Lavigan,LAV-0043,LAV-0043-2,,,,,,,
Lavigan,LAV-0043,LAV-0043-3,1,2,40000001,,2,1,
Lavigan,LAV-0044,LAV-0044-1,2,2,30400205,03,2,1,
Lavigan,LAV-0045,LAV-0045-1,1,2,30400303,,1,1,Dressmaking
Lavigan,LAV-0045,LAV-0045-2,2,1,50000001,11,1,2,
Lavigan,LAV-0046,LAV-0046-1,2,3,50000003,18,,,
Lavigan,LAV-0047,LAV-0047-1,2,2,10000105,99,1,1,
Lavigan,LAV-0047,LAV-0047-2,2,3,30500011,02,2,1,
Lavigan,LAV-0047,LAV-0047-3,1,2,02100000,,,,
Lavigan,LAV-0047,LAV-0047-4,1,1,60000002,,1,2,
Lavigan,LAV-0047,LAV-0047-5,1,3,11000201,,1,1,
Lavigan,LAV-0047,LAV-0047-6,2,3,30400303,99,1,1,
Lavigan,LAV-0048,LAV-0048-1,,,,,,,
Lavigan,LAV-0048,LAV-0048-2,2,3,11000105,16,,,
Lavigan,LAV-0048,LAV-0048-3,2,3,11000104,04,,,
Lavigan,LAV-0049,LAV-0049-1,1,1,60000002,,1,2,Driving
Lavigan,LAV-0050,LAV-0050-1,1,2,11000101,,1,2,
Lavigan,LAV-0050,LAV-0050-2,1,2,21400201,,2,2,
Lavigan,LAV-0050,LAV-0050-3,2,2,11000302,99,1,1,
Lavigan,LAV-0050,LAV-0050-4,1,1,50000003,,1,1,
Lavigan,LAV-0051,LAV-0051-1,1,2,11000103,,2,2,
Lavigan,LAV-0051,LAV-0051-2,1,3,30400106,,1,2,Agricultural Training
Lavigan,LAV-0051,LAV-0051-3,2,3,11000102,09,2,1,
Lavigan,LAV-0052,LAV-0052-1,2,3,30400107,99,,,
Lavigan,LAV-0052,LAV-0052-2,2,2,11000302,01,,,
Lavigan,LAV-0052,LAV-0052-3,,,,,,,
Lavigan,LAV-0052,LAV-0052-4,2,1,11000101,14,1,2,Aquaculture
Lavigan,LAV-0053,LAV-0053-1,2,1,30500010,04,,,
Lavigan,LAV-0054,LAV-0054-1,2,3,30500006,01,1,2,HVAC Servicing
Lavigan,LAV-0055,LAV-0055-1,1,2,30500009,,,,
Lavigan,LAV-0056,LAV-0056-1,2,3,10000108,12,1,2,Rice Farming
Lavigan,LAV-0056,LAV-0056-2,1,1,30400204,,,,
Lavigan,LAV-0056,LAV-0056-3,1,1,20400102,,2,1,
Lavigan,LAV-0056,LAV-0056-4,2,3,21400101,06,1,2,
Lavigan,LAV-0057,LAV-0057-1,2,2,30400205,17,1,1,
Lavigan,LAV-0057,LAV-0057-2,2,3,60000003,04,2,2,Housekeeping
Lavigan,LAV-0057,LAV-0057-3,1,1,60000006,,1,1,
Lavigan,LAV-0057,LAV-0057-4,1,1,30400301,,,,
Lavigan,LAV-0057,LAV-0057-5,1,1,11000301,,2,2,
Lavigan,LAV-0057,LAV-0057-6,,,,,,,
Lavigan,LAV-0058,LAV-0058-1,2,3,21400301,99,2,2,
Luzon,LUZ-0001,LUZ-0001-1,2,1,00000000,01,,,
Luzon,LUZ-0001,LUZ-0001-2,2,2,60000005,16,2,2,
Luzon,LUZ-0001,LUZ-0001-3,2,3,30400206,07,1,2,
Luzon,LUZ-0002,LUZ-0002-1,1,2,21400102,,,,
Luzon,LUZ-0002,LUZ-0002-2,2,2,10000105,14,2,1,
Luzon,LUZ-0002,LUZ-0002-3,2,2,21400102,15,,,
Luzon,LUZ-0002,LUZ-0002-4,2,2,30400301,99,,,
Luzon,LUZ-0003,LUZ-0003-1,,,,,,,
Luzon,LUZ-0003,LUZ-0003-2,1,1,40000002,,2,2,Food Processing
Luzon,LUZ-0003,LUZ-0003-3,2,2,11000101,03,1,2,
Luzon,LUZ-0004,LUZ-0004-1,2,3,30400207,18,,,
Luzon,LUZ-0004,LUZ-0004-2,1,2,21400103,,,,
Luzon,LUZ-0004,LUZ-0004-3,1,2,10000104,,1,1,Dressmaking
Luzon,LUZ-0004,LUZ-0004-4,1,3,30400303,,2,1,
Luzon,LUZ-0004,LUZ-0004-5,1,1,30400108,,,,
Luzon,LUZ-0005,LUZ-0005-1,2,1,20400102,06,2,1,
Luzon,LUZ-0005,LUZ-0005-2,2,3,11000102,11,2,2,
Luzon,LUZ-0005,LUZ-0005-3,,,,,,,
Luzon,LUZ-0005,LUZ-0005-4,2,1,30400106,05,2,1,
Luzon,LUZ-0006,LUZ-0006-1,2,1,30400205,18,1,1,
Luzon,LUZ-0006,LUZ-0006-2,1,2,30500011,,1,2,
Luzon,LUZ-0006,LUZ-0006-3,2,2,30400106,03,1,2,
Luzon,LUZ-0006,LUZ-0006-4,1,2,10000104,,1,2,
Luzon,LUZ-0007,LUZ-0007-1,,,,,,,
Luzon,LUZ-0008,LUZ-0008-1,1,2,60000004,,2,2,
Luzon,LUZ-0008,LUZ-0008-2,2,3,30500011,15,,,
Luzon,LUZ-0008,LUZ-0008-3,2,3,40000002,03,2,1,
Luzon,LUZ-0008,LUZ-0008-4,2,3,01000000,14,1,1,
Luzon,LUZ-0008,LUZ-0008-5,,,,,,,
Luzon,LUZ-0009,LUZ-0009-1,1,2,10000108,,2,2,
Luzon,LUZ-0009,LUZ-0009-2,2,3,50000001,17,,,
Luzon,LUZ-0009,LUZ-0009-3,1,1,11000102,,,,
Luzon,LUZ-0009,LUZ-0009-4,2,1,10000108,09,2,2,
Luzon,LUZ-0010,LUZ-0010-1,1,2,11000108,,1,1,
Luzon,LUZ-0010,LUZ-0010-2,2,1,11000202,10,1,1,
Luzon,LUZ-0010,LUZ-0010-3,1,1,20400105,,2,1,
Luzon,LUZ-0011,LUZ-0011-1,,,,,,,
Luzon,LUZ-0011,LUZ-0011-2,1,3,80000010,,,,
Luzon,LUZ-0011,LUZ-0011-3,2,1,80000010,17,2,1,
Luzon,LUZ-0012,LUZ-0012-1,1,3,40000001,,2,1,
Luzon,LUZ-0013,LUZ-0013-1,1,3,30400204,,1,1,
Luzon,LUZ-0013,LUZ-0013-2,2,2,20400105,09,2,1,
Luzon,LUZ-0013,LUZ-0013-3,2,2,11000203,17,2,2,Electrical Installation
Luzon,LUZ-0013,LUZ-0013-4,1,1,10000103,,1,1,Plumbing
Luzon,LUZ-0013,LUZ-0013-5,,,,,,,
Luzon,LUZ-0014,LUZ-0014-1,2,3,20400101,99,1,1,
Luzon,LUZ-0014,LUZ-0014-2,2,2,30400201,16,2,2,
